Packet number,Roll | Phi | X (degrees), Pitch | Theta | Y (degrees), Yaw | Psi | Z (degrees)
12400,22.70185,26.88635,9.946351
12402,22.6365,26.92168,9.930121
12404,22.57334,26.94512,9.915423
12406,22.51232,26.97188,9.905733
12408,22.46276,26.99324,9.901406
12410,22.41825,27.01674,9.902432
12412,22.37994,27.03908,9.912217
12414,22.35141,27.06975,9.92983
12416,22.32826,27.09999,9.952493
12418,22.31473,27.13268,9.981869
12420,22.31051,27.17038,10.01828
12422,22.31931,27.21558,10.05615
12424,22.33728,27.2584,10.10319
12426,22.36427,27.31172,10.15118
12428,22.39233,27.37313,10.19767
12432,22.43487,27.44309,10.25347
12435,22.47856,27.51963,10.31103
12437,22.52826,27.58528,10.36791
12439,22.57854,27.64047,10.41898
12441,22.64019,27.68432,10.47445
12443,22.70238,27.71622,10.52728
12445,22.76761,27.73694,10.58223
12447,22.83074,27.74438,10.63384
12449,22.89569,27.74243,10.68729
12451,22.95902,27.73052,10.73819
12453,23.02467,27.71553,10.78534
12455,23.0889,27.69643,10.83106
12457,23.14967,27.67523,10.87559
12459,23.21245,27.65351,10.91667
12461,23.27518,27.63175,10.95771
12463,23.33698,27.61701,11.00386
12465,23.39565,27.59973,11.04113
12468,23.46167,27.58772,11.08895
12470,23.52771,27.57718,11.13358
12472,23.59397,27.57245,11.17938
12474,23.65827,27.56186,11.2197
12476,23.72226,27.54385,11.26197
12478,23.77425,27.52027,11.29223
12480,23.82912,27.48702,11.32121
12482,23.88368,27.45004,11.34155
12484,23.93768,27.41126,11.35782
12486,23.99742,27.37303,11.36827
12488,24.05548,27.33637,11.37125
12490,24.10928,27.30837,11.36772
12492,24.16368,27.27742,11.35612
12494,24.22184,27.24751,11.34217
12496,24.27835,27.21919,11.32078
12498,24.33837,27.196,11.29424
12501,24.39638,27.18322,11.26952
12503,24.4518,27.17756,11.24577
12505,24.49693,27.17261,11.22325
12507,24.53119,27.17503,11.19951
12509,24.56374,27.18529,11.1773
12511,24.58864,27.20064,11.15066
12513,24.61008,27.2301,11.13023
12515,24.62264,27.27424,11.11094
12517,24.62545,27.32236,11.09378
12519,24.6251,27.37428,11.07669
12521,24.63095,27.43477,11.06684
12523,24.63944,27.50742,11.05711
12525,24.65851,27.59298,11.05324
12527,24.68907,27.6922,11.05583
12529,24.72367,27.79829,11.05743
12531,24.76409,27.91743,11.07131
12534,24.80971,28.03233,11.08182
12536,24.85979,28.15777,11.10005
12538,24.91508,28.27896,11.11494
12540,24.96538,28.40438,11.13347
12542,25.01893,28.526,11.15209
12544,25.06478,28.65113,11.16946
12546,25.11195,28.77292,11.19036
12548,25.15139,28.89824,11.20996
12550,25.19512,29.03659,11.23778
12552,25.22773,29.17648,11.26306
12554,25.25702,29.31277,11.29037
12556,25.28803,29.44121,11.31622
12558,25.31447,29.5579,11.34533
12560,25.33237,29.65879,11.36452
12562,25.34881,29.74415,11.38687
12565,25.36065,29.81893,11.40144
12568,25.3641,29.88414,11.41509
12570,25.37201,29.94178,11.42432
12572,25.37587,29.9926,11.4345
12574,25.37441,30.03987,11.44219
12576,25.37767,30.08578,11.45459
12578,25.38437,30.13411,11.47611
12580,25.39204,30.18161,11.50142
12582,25.39875,30.23859,11.53247
12584,25.41115,30.30532,11.57521
12586,25.42519,30.37448,11.62275
12588,25.44087,30.44605,11.67508
12590,25.4658,30.52061,11.73097
12592,25.49082,30.59515,11.78693
12594,25.52353,30.66858,11.84489
12596,25.55193,30.73927,11.90101
12598,25.58832,30.80475,11.96195
12601,25.62193,30.85962,12.0194
12603,25.63882,30.91258,12.07144
12605,25.64624,30.95522,12.1218
12607,25.63368,30.9895,12.16029
12609,25.60908,31.02054,12.19805
12611,25.5727,31.04705,12.22367
12613,25.5258,31.06411,12.24374
12615,25.47596,31.07061,12.26023
12617,25.42354,31.07553,12.26813
12619,25.37545,31.06143,12.27624
12621,25.31491,31.03786,12.27442
12623,25.24921,30.99802,12.26333
12625,25.17806,30.94432,12.24335
12627,25.0936,30.87052,12.21446
12629,25.00193,30.79645,12.17243
12631,24.8854,30.70794,12.11594
12634,24.75421,30.61687,12.05084
12636,24.60718,30.52863,11.97846
12638,24.44056,30.43176,11.89476
12640,24.26104,30.33624,11.80422
12642,24.03942,30.2351,11.69691
12644,23.79569,30.12476,11.58153
12646,23.5279,30.01863,11.4536
12648,23.2515,29.92028,11.31811
12650,22.96161,29.83151,11.17809
12652,22.67442,29.75685,11.03894
12654,22.3881,29.70261,10.90506
12656,22.09913,29.67418,10.77287
12658,21.82161,29.65172,10.64932
12660,21.55287,29.63439,10.52944
12662,21.2856,29.6142,10.40222
12664,21.02496,29.5948,10.26997
12667,20.76019,29.57931,10.13388
12669,20.50017,29.57094,9.997121
12671,20.24121,29.56865,9.861953
12673,19.96831,29.57171,9.724261
12675,19.68896,29.58022,9.589446
12677,19.39937,29.59357,9.452937
12679,19.09039,29.6109,9.311782
12681,18.76581,29.612,9.159751
12683,18.44408,29.61255,9.004854
12685,18.16464,29.60023,8.848469
12687,17.86141,29.58822,8.696878
12689,17.5561,29.55993,8.545643
12691,17.25448,29.53199,8.392205
12693,16.95677,29.49822,8.242707
12695,16.67724,29.45669,8.093641
12699,16.40323,29.42168,7.9475
12702,16.12451,29.39238,7.808551
12704,15.85422,29.36264,7.672151
12706,15.58793,29.332,7.536922
12708,15.31185,29.29746,7.406076
12710,15.03847,29.2545,7.274913
12712,14.78399,29.19551,7.150489
12714,14.58261,29.11596,7.026697
12716,14.3856,29.03322,6.904101
12718,14.18651,28.94863,6.788277
12720,13.9686,28.88039,6.662876
12722,13.74294,28.83628,6.553652
12724,13.52387,28.79733,6.454317
12726,13.32242,28.76401,6.364195
12728,13.13917,28.7326,6.286561
12730,12.97024,28.7035,6.220413
12732,12.80795,28.67728,6.163807
12735,12.6585,28.65305,6.11448
12737,12.52604,28.62481,6.061885
12739,12.40932,28.58824,6.016099
12741,12.29908,28.5481,5.968028
12743,12.19849,28.50653,5.929633
12745,12.10981,28.45697,5.897109
12747,12.02952,28.40308,5.869963
12749,11.95442,28.34136,5.850618
12751,11.89476,28.26808,5.837638
12753,11.84206,28.19006,5.825893
12755,11.79777,28.09724,5.821985
12757,11.75156,27.99724,5.813165
12759,11.70634,27.89685,5.80826
12761,11.65735,27.79671,5.802525
12763,11.60109,27.70045,5.795485
12765,11.52361,27.62004,5.785067
12768,11.44234,27.55037,5.771343
12770,11.3587,27.49983,5.755718
12772,11.26453,27.46015,5.738715
12774,11.16724,27.4354,5.719031
12776,11.07554,27.42014,5.705363
12778,10.99285,27.41274,5.694931
12780,10.9205,27.42218,5.692472
12782,10.85847,27.44846,5.697955
12784,10.80335,27.49266,5.710721
12786,10.752,27.55506,5.719047
12788,10.70922,27.62455,5.730245
12790,10.66924,27.70464,5.735896
12792,10.62834,27.79302,5.734937
12794,10.59061,27.89282,5.72868
12796,10.56171,28.00309,5.725701
12798,10.53201,28.12756,5.716607
12801,10.51157,28.26333,5.711086
12803,10.49231,28.40211,5.709739
12805,10.47331,28.54427,5.708739
12807,10.45853,28.67908,5.711692
12809,10.44567,28.81319,5.722301
12811,10.43997,28.94007,5.734042
12813,10.43924,29.05589,5.753263
12815,10.44202,29.1706,5.773206
12817,10.44268,29.28148,5.799503
12819,10.44242,29.38477,5.824731
12821,10.44677,29.49203,5.851679
12823,10.45248,29.60231,5.882941
12825,10.46414,29.71957,5.920244
12827,10.47663,29.83311,5.961082
12829,10.498,29.94578,6.007918
12832,10.52757,30.06126,6.057316
12835,10.56966,30.18018,6.110651
12837,10.61717,30.30179,6.169492
12839,10.67801,30.43106,6.233109
12841,10.74364,30.56672,6.298868
12843,10.81693,30.71682,6.361242
12845,10.88801,30.8701,6.427214
12847,10.94913,31.02127,6.483129
12849,11.00551,31.16506,6.537039
12851,11.06225,31.30637,6.591084
12853,11.11519,31.4445,6.632833
12855,11.1668,31.58207,6.670531
12857,11.21333,31.71452,6.702839
12859,11.25025,31.84364,6.72839
12861,11.27174,31.95544,6.743849
12863,11.29146,32.05293,6.757204
12865,11.29847,32.13319,6.757517
12868,11.30148,32.18955,6.750341
12870,11.30994,32.21625,6.733924
12872,11.32104,32.21322,6.711098
12874,11.34721,32.18616,6.682755
12876,11.38293,32.14298,6.65523
12878,11.42697,32.09218,6.632928
12880,11.4832,32.05187,6.611714
12882,11.53848,32.00735,6.600703
12884,11.60056,31.96844,6.599557
12886,11.65743,31.93025,6.604363
12888,11.70814,31.89091,6.614443
12890,11.75565,31.84811,6.626837
12892,11.8023,31.80103,6.638368
12894,11.84437,31.75558,6.645169
12896,11.88392,31.71335,6.655234
12898,11.92029,31.6861,6.66249
12901,11.95851,31.67313,6.67198
12903,11.99749,31.67486,6.679791
12905,12.03049,31.69147,6.687687
12907,12.06001,31.71972,6.692367
12909,12.0702,31.76322,6.689591
12911,12.07157,31.80531,6.68057
12913,12.06199,31.85496,6.65817
12915,12.03403,31.89525,6.625619
12917,11.98561,31.94073,6.584061
12919,11.91518,31.98043,6.531673
12921,11.81203,32.01477,6.469051
12923,11.6965,32.04892,6.402663
12925,11.56694,32.06617,6.330188
12927,11.42044,32.07678,6.251955
12929,11.26715,32.07938,6.17811
12931,11.10994,32.07408,6.105875
12934,10.94615,32.05837,6.038005
12936,10.7872,32.03054,5.977591
12938,10.62951,31.98834,5.912445
12940,10.49073,31.93466,5.851763
12942,10.36351,31.87915,5.794291
12944,10.25694,31.82414,5.743132
12946,10.1633,31.77035,5.699484
12948,10.08007,31.72073,5.652097
12950,10.011,31.68893,5.610704
12952,9.947906,31.68585,5.57029
12954,9.890985,31.70111,5.533533
12956,9.83419,31.72766,5.494279
12958,9.771972,31.75734,5.46104
12960,9.708916,31.77138,5.429575
12962,9.642004,31.78323,5.396873
12966,9.562037,31.79848,5.356988
12969,9.475651,31.8285,5.316649
12971,9.37784,31.87143,5.270637
12973,9.259533,31.92486,5.215837
12975,9.12396,31.97967,5.163452
12977,8.969773,32.04094,5.10968
12979,8.790346,32.10398,5.055973
12981,8.594545,32.15551,4.999874
12983,8.383361,32.20076,4.942289
12985,8.167016,32.22373,4.884813
12987,7.955746,32.23104,4.823738
12989,7.757477,32.21415,4.760989
12991,7.576365,32.181,4.698312
12993,7.411073,32.1374,4.628649
12995,7.266662,32.08529,4.557203
12997,7.130456,32.02649,4.476879
12999,7.009136,31.96701,4.397315
13002,6.886683,31.91891,4.311101
13004,6.765988,31.87471,4.229497
13006,6.634395,31.84434,4.145761
13008,6.495668,31.82182,4.060631
13010,6.339684,31.8151,3.975377
13012,6.177705,31.82174,3.892868
13014,6.000701,31.83987,3.806771
13016,5.822477,31.86761,3.728096
13018,5.639492,31.89981,3.644628
13020,5.461506,31.94698,3.56339
13022,5.282732,32.00421,3.478625
13024,5.100499,32.0724,3.393262
13026,4.917404,32.14822,3.304183
13028,4.737988,32.22366,3.215886
13030,4.556791,32.2947,3.122916
13032,4.379155,32.362,3.030581
13035,4.200827,32.41898,2.937406
13037,4.038769,32.46405,2.851919
13039,3.886127,32.49399,2.775735
13041,3.742988,32.50886,2.708954
13043,3.607107,32.50896,2.6437
13045,3.48151,32.50846,2.588732
13047,3.350507,32.50375,2.528357
13049,3.223761,32.50316,2.469415
13051,3.093033,32.50256,2.409317
13053,2.962417,32.50521,2.349347
13055,2.829311,32.51542,2.292547
13057,2.691251,32.53005,2.230785
13059,2.550623,32.55463,2.172127
13061,2.395635,32.57952,2.101912
13063,2.240283,32.59655,2.031308
13065,2.089948,32.60989,1.965702
13068,1.947703,32.60965,1.891226
13070,1.816093,32.60477,1.816093
13072,1.688334,32.59534,1.74199
13074,1.566327,32.58675,1.662348
13076,1.44717,32.57801,1.57991
13078,1.343928,32.56554,1.502098
13080,1.23962,32.55875,1.420386
13082,1.145639,32.54925,1.34901
13084,1.050677,32.54741,1.273826
13086,0.9568357,32.54446,1.202582
13088,0.8694113,32.54563,1.14058
13090,0.7793793,32.56115,1.081597
13092,0.6933801,32.58091,1.023818
13094,0.6086217,32.61066,0.9700723
13096,0.5251121,32.65138,0.9203707
13099,0.4387003,32.69205,0.8733987
13102,0.362515,32.72921,0.8366492
13104,0.2758955,32.76305,0.7894646
13106,0.1943958,32.79917,0.7473606
13108,0.1048233,32.83291,0.702839
13110,0.007183293,32.86662,0.6558771
13112,-0.09739351,32.8926,0.6104403
13114,-0.2060606,32.9108,0.5637368
13116,-0.3268291,32.91553,0.5134601
13118,-0.4476254,32.91246,0.4631773
13120,-0.5752383,32.90162,0.4145645
13122,-0.71083,32.87291,0.3637252
13124,-0.8583468,32.8441,0.3094465
13126,-1.009749,32.81417,0.2540977
13128,-1.174253,32.77836,0.1914131
13130,-1.324968,32.74135,0.1255876
13132,-1.472795,32.70516,0.05707179
13135,-1.632436,32.66779,-0.01480059
13137,-1.791655,32.64216,-0.0975561
13139,-1.95885,32.62638,-0.1827509
13141,-2.122237,32.62247,-0.2669978
13143,-2.286773,32.62403,-0.3553525
13145,-2.451525,32.6307,-0.4438791
13147,-2.608274,32.63961,-0.530153
13149,-2.769142,32.64926,-0.6176791
13151,-2.93032,32.66977,-0.7056305
13153,-3.082247,32.68592,-0.787165
13155,-3.233054,32.70199,-0.8647703
13157,-3.377441,32.71144,-0.9330267
13159,-3.521789,32.71739,-1.001186
13161,-3.664847,32.72233,-1.065302
13163,-3.802974,32.73166,-1.124492
13165,-3.938388,32.74417,-1.186687
13168,-4.080975,32.76426,-1.24767
13170,-4.222447,32.78434,-1.304734
13172,-4.362801,32.80445,-1.357875
13174,-4.498135,32.82803,-1.406088
13176,-4.629336,32.84488,-1.452851
13178,-4.752305,32.85747,-1.497034
13180,-4.870994,32.86,-1.53952
13182,-4.98393,32.85401,-1.576252
13184,-5.086124,32.84571,-1.613348
13186,-5.186293,32.82212,-1.645418
13188,-5.282314,32.79523,-1.676056
13190,-5.368816,32.76431,-1.699979
13192,-5.457585,32.72729,-1.731517
13194,-5.541166,32.69622,-1.758124
13196,-5.62691,32.66142,-1.792428
13198,-5.707662,32.62783,-1.821628
13201,-5.788023,32.58987,-1.850418
13203,-5.867169,32.55207,-1.875151
13205,-5.938425,32.51781,-1.897721
13207,-6.006813,32.48344,-1.923055
13209,-6.070513,32.45704,-1.943789
13211,-6.13395,32.42964,-1.964351
13213,-6.189766,32.40678,-1.982933
13215,-6.241584,32.38402,-2.000333
13217,-6.291061,32.36884,-2.02114
13219,-6.333996,32.36038,-2.044087
13221,-6.372069,32.35895,-2.062384
13223,-6.406409,32.35859,-2.079666
13225,-6.441164,32.36829,-2.097683
13227,-6.472087,32.38146,-2.114805
13229,-6.506233,32.39904,-2.129499
13233,-6.542072,32.42409,-2.148824
13236,-6.580363,32.44489,-2.164957
13238,-6.617516,32.4659,-2.177132
13240,-6.654539,32.48354,-2.189072
13242,-6.683073,32.49373,-2.198064
13244,-6.70901,32.49764,-2.198594
13246,-6.73455,32.49722,-2.198725
13248,-6.762478,32.48682,-2.195261
13250,-6.787403,32.46582,-2.182917
13252,-6.80498,32.43717,-2.171573
13254,-6.822156,32.40419,-2.159821
13256,-6.833923,32.36485,-2.142421
13258,-6.842589,32.3187,-2.127326
13260,-6.842924,32.26845,-2.10954
13262,-6.84556,32.21777,-2.0997
13264,-6.843237,32.1708,-2.085015
13266,-6.837964,32.12035,-2.072911
13269,-6.82888,32.07339,-2.059939
13271,-6.82021,32.03075,-2.047379
13273,-6.803376,31.98737,-2.032431
13275,-6.788791,31.95199,-2.01136
13277,-6.774754,31.92428,-1.990953
13279,-6.760867,31.89993,-1.970813
13281,-6.740473,31.88232,-1.952895
13283,-6.723305,31.86912,-1.932541
13285,-6.702932,31.85148,-1.914643
13287,-6.680248,31.84143,-1.900218
13289,-6.660404,31.83146,-1.882969
13291,-6.637861,31.82476,-1.868805
13293,-6.623364,31.8212,-1.85714
13295,-6.615957,31.8291,-1.855515
13297,-6.614962,31.83267,-1.851805
13299,-6.617924,31.83613,-1.849221
13302,-6.622257,31.84034,-1.850722
13304,-6.631425,31.84328,-1.857177
13306,-6.637016,31.85063,-1.862885
13308,-6.646186,31.85356,-1.869343
13310,-6.655096,31.84977,-1.875303
13312,-6.663626,31.84166,-1.880883
13314,-6.667674,31.82021,-1.88434
13316,-6.668508,31.79434,-1.890247
13318,-6.658596,31.7686,-1.89674
13320,-6.653625,31.73917,-1.908063
13322,-6.658071,31.71939,-1.926324
13324,-6.670661,31.70034,-1.946948
13326,-6.69016,31.68464,-1.966096
13328,-6.729928,31.67603,-1.991458
13330,-6.771675,31.67445,-2.010532
13332,-6.821714,31.67694,-2.03223
13335,-6.875261,31.69055,-2.052008
13337,-6.933053,31.71075,-2.073442
13339,-6.990833,31.7465,-2.092281
13341,-7.054419,31.79294,-2.117182
13343,-7.113558,31.85314,-2.138145
13345,-7.18278,31.92483,-2.166508
13347,-7.257072,32.01413,-2.19764
13349,-7.334493,32.11396,-2.237846
13351,-7.421191,32.22884,-2.281965
13353,-7.516361,32.35011,-2.329211
13355,-7.610784,32.47491,-2.37307
13357,-7.709721,32.60049,-2.418554
13359,-7.80862,32.72502,-2.464195
13361,-7.908242,32.85381,-2.510625
13363,-8.017598,32.98298,-2.563904
13366,-8.122782,33.10787,-2.61589
13369,-8.236942,33.22779,-2.674103
13371,-8.350161,33.34218,-2.728217
13373,-8.464349,33.45187,-2.786169
13375,-8.583506,33.55668,-2.849149
13377,-8.702886,33.6557,-2.911984
13379,-8.817983,33.75044,-2.973391
13381,-8.932378,33.83405,-3.033855
13383,-9.052478,33.90578,-3.102577
13385,-9.168338,33.97089,-3.169603
13387,-9.287403,34.0247,-3.236764
13389,-9.412509,34.07325,-3.312793
13391,-9.542979,34.13018,-3.391409
13393,-9.678741,34.18877,-3.475646
13395,-9.816412,34.24533,-3.553125
13397,-9.962573,34.30468,-3.633681
13399,-10.11665,34.37146,-3.713954
13402,-10.27021,34.44505,-3.791281
13404,-10.43621,34.52689,-3.869931
13406,-10.6065,34.61968,-3.947669
13408,-10.78201,34.71069,-4.030862
13410,-10.95396,34.81076,-4.110583
13412,-11.11875,34.91772,-4.189132
13414,-11.28114,35.02436,-4.270947
13416,-11.43635,35.12654,-4.354015
13418,-11.58828,35.21845,-4.43892
13420,-11.7316,35.29493,-4.523266
13422,-11.86728,35.36367,-4.608179
13424,-12.00217,35.43274,-4.70051
13426,-12.13542,35.48963,-4.791043
13428,-12.26498,35.53852,-4.883281
13430,-12.40301,35.58448,-4.978101
13432,-12.53878,35.62299,-5.067712
13435,-12.68753,35.6535,-5.164392
13437,-12.83798,35.6763,-5.257058
13439,-12.99071,35.68436,-5.348673
13441,-13.14468,35.68142,-5.435606
13443,-13.29983,35.66748,-5.517785
13445,-13.45918,35.65083,-5.600995
13447,-13.61133,35.61794,-5.679574
13449,-13.76669,35.57799,-5.758178
13451,-13.92486,35.52767,-5.836197
13453,-14.07287,35.46909,-5.909577
13455,-14.21593,35.41217,-5.97777
13457,-14.36816,35.35403,-6.052317
13459,-14.5178,35.29886,-6.129989
13461,-14.67264,35.25083,-6.210258
13463,-14.82683,35.20971,-6.287475
13465,-14.98994,35.1721,-6.368016
13468,-15.16338,35.14559,-6.453513
13470,-15.33004,35.13753,-6.535846
13472,-15.51187,35.13867,-6.628194
13474,-15.70723,35.14617,-6.725964
13476,-15.91452,35.1572,-6.824538
13478,-16.12949,35.16394,-6.925014
13480,-16.34421,35.16225,-7.027806
13482,-16.55512,35.15833,-7.129113
13484,-16.77543,35.14796,-7.239803
13486,-16.98997,35.1349,-7.34449
13488,-17.21291,35.10877,-7.457069
13490,-17.42959,35.0718,-7.565687
13492,-17.61202,35.01696,-7.66734
13494,-17.81603,34.95843,-7.767789
13496,-18.02804,34.89168,-7.872902
13500,-18.22725,34.81763,-7.97604
13503,-18.43193,34.73653,-8.075721
13505,-18.61905,34.65249,-8.168912
13507,-18.80861,34.56842,-8.258885
13509,-19.00806,34.4802,-8.347268
13511,-19.21516,34.39579,-8.43485
13513,-19.42637,34.31399,-8.523923
13515,-19.6482,34.22898,-8.611832
13517,-19.86834,34.13945,-8.697948
13519,-20.08242,34.03537,-8.782644
13521,-20.29385,33.92513,-8.861214
13523,-20.49542,33.8064,-8.938168
13525,-20.69492,33.67765,-9.01206
13527,-20.89528,33.55288,-9.086658
13529,-21.09041,33.4274,-9.158971
13531,-21.28003,33.30288,-9.225631
13533,-21.4625,33.17837,-9.293394
13536,-21.64701,33.06443,-9.363667
13538,-21.83615,32.96292,-9.430353
13540,-22.03243,32.86266,-9.49906
13542,-22.23234,32.76829,-9.562549
13544,-22.42552,32.67075,-9.619193
13546,-22.60863,32.56655,-9.670926
13548,-22.79923,32.46933,-9.730031
13550,-22.98734,32.38223,-9.790292
13552,-23.18548,32.3047,-9.855515
13554,-23.3667,32.23113,-9.923728
13556,-23.53773,32.16133,-9.993231
13558,-23.69886,32.09221,-10.05592
13560,-23.86185,32.03036,-10.12075
13562,-24.02034,31.97288,-10.18136
13564,-24.16374,31.9132,-10.24054
13566,-24.30059,31.85054,-10.29312
13569,-24.43561,31.77633,-10.34594
13571,-24.56125,31.69889,-10.39495
13573,-24.68552,31.61484,-10.44182
13575,-24.79659,31.52809,-10.48389
13577,-24.90376,31.43145,-10.51845
13579,-25.01014,31.3315,-10.55182
13581,-25.11282,31.22901,-10.57577
13583,-25.21727,31.12651,-10.60387
13585,-25.31522,31.0212,-10.62539
13587,-25.4128,30.90852,-10.64855
13589,-25.50225,30.79924,-10.66989
13591,-25.58754,30.68311,-10.69191
13593,-25.66889,30.56745,-10.71274
13595,-25.74096,30.44871,-10.72988
13597,-25.80971,30.33372,-10.74685
13599,-25.87457,30.21924,-10.76269
13602,-25.93771,30.11258,-10.77997
13604,-25.99248,30.01349,-10.7928
13606,-26.055,29.92118,-10.81334
13608,-26.11075,29.84051,-10.83104
13610,-26.16885,29.77452,-10.84937
13612,-26.22491,29.71883,-10.86963
13614,-26.2803,29.67175,-10.89203
13616,-26.33343,29.62882,-10.90725
13618,-26.37751,29.58451,-10.91585
13620,-26.41877,29.5411,-10.91632
13622,-26.45724,29.499,-10.91644
13624,-26.49471,29.45611,-10.91593
13626,-26.52909,29.41865,-10.91232
13628,-26.56622,29.37989,-10.90899
13630,-26.59557,29.33477,-10.90561
13633,-26.62609,29.29618,-10.90417
13636,-26.64695,29.25132,-10.89835
13638,-26.66506,29.20776,-10.89221
13640,-26.6743,29.16693,-10.88408
13642,-26.68336,29.12034,-10.87456
13644,-26.69329,29.08442,-10.86426
13646,-26.69949,29.04902,-10.85306
13648,-26.71533,29.0199,-10.84619
13650,-26.72901,28.98347,-10.83676
13652,-26.73689,28.94189,-10.82074
13654,-26.74568,28.89945,-10.80845
13656,-26.7529,28.85296,-10.79459
13658,-26.7567,28.80287,-10.7826
13660,-26.7562,28.75001,-10.76874
13662,-26.7513,28.69277,-10.75619
13664,-26.74043,28.63895,-10.74661
13666,-26.72573,28.58402,-10.73932
13669,-26.71377,28.52812,-10.74007
13671,-26.70394,28.47954,-10.74336
13673,-26.69371,28.43346,-10.74707
13675,-26.69089,28.3982,-10.75572
13677,-26.69235,28.36572,-10.76621
13679,-26.6945,28.33812,-10.77453
13681,-26.69894,28.31207,-10.79126
13683,-26.70622,28.28637,-10.80512
13685,-26.72008,28.26498,-10.82922
13687,-26.73633,28.24229,-10.84633
13689,-26.75844,28.21455,-10.86358
13691,-26.77737,28.17457,-10.8732
13693,-26.80112,28.12463,-10.87785
13695,-26.82173,28.06663,-10.87936
13697,-26.84671,28.00147,-10.88403
13699,-26.87039,27.92815,-10.88982
13702,-26.90026,27.85172,-10.90753
13704,-26.93303,27.78171,-10.93141
13706,-26.97884,27.72763,-10.96665
13708,-27.03585,27.6896,-11.00897
13710,-27.09018,27.66435,-11.04654
13712,-27.14924,27.65085,-11.08105
13714,-27.2153,27.65062,-11.12091
13716,-27.28602,27.67231,-11.16418
13718,-27.36319,27.70839,-11.22414
13720,-27.44898,27.77186,-11.29761
13722,-27.54133,27.85541,-11.38214
13724,-27.63684,27.96534,-11.47841
13726,-27.73838,28.09039,-11.58806
13728,-27.83595,28.22849,-11.69697
13730,-27.93557,28.38037,-11.8067
13732,-28.03625,28.54115,-11.91216
13735,-28.1357,28.70357,-12.01068
13737,-28.2332,28.8729,-12.11091
13739,-28.32945,29.04391,-12.20419
13741,-28.42681,29.20814,-12.30023
13743,-28.52559,29.35843,-12.38551
13745,-28.61407,29.48913,-12.4589
13747,-28.69757,29.60369,-12.52288
13749,-28.77209,29.70104,-12.57954
13751,-28.84215,29.78554,-12.6277
13753,-28.90677,29.85815,-12.66356
13755,-28.96828,29.91185,-12.68582
13757,-29.01926,29.95181,-12.69715
13759,-29.0688,29.9769,-12.69654
13761,-29.1051,29.98963,-12.68471
13763,-29.14201,29.99132,-12.66984
13767,-29.17824,29.98978,-12.65389
13770,-29.21469,29.98408,-12.64057
13772,-29.24349,29.97784,-12.6285
13774,-29.27585,29.97371,-12.62566
13776,-29.31472,29.98044,-12.63905
13778,-29.34855,29.99115,-12.64824
13780,-29.38435,30.00758,-12.65616
13782,-29.41534,30.02382,-12.66252
13784,-29.44262,30.04065,-12.66799
13786,-29.46166,30.06798,-12.67781
13788,-29.49381,30.1059,-12.70198
13790,-29.52281,30.15031,-12.73473
13792,-29.56145,30.20761,-12.77796
13794,-29.60133,30.27552,-12.82086
13796,-29.65559,30.35474,-12.87895
13798,-29.71662,30.45062,-12.94789
13800,-29.78622,30.54427,-13.02257
13803,-29.85978,30.63721,-13.09839
13805,-29.94072,30.72322,-13.1747
13807,-30.01209,30.79629,-13.24061
13809,-30.08824,30.84658,-13.30118
13811,-30.15599,30.88058,-13.35453
13813,-30.22228,30.887,-13.39546
13815,-30.28422,30.86552,-13.42673
13817,-30.34842,30.83696,-13.4566
13819,-30.41057,30.78594,-13.48273
13821,-30.48778,30.7282,-13.51502
13823,-30.54756,30.66153,-13.54312
13825,-30.61817,30.58469,-13.56383
13827,-30.70037,30.49334,-13.59482
13829,-30.77329,30.39503,-13.62453
13831,-30.84681,30.29989,-13.65522
13833,-30.92254,30.21013,-13.69176
13836,-31.00211,30.12147,-13.72603
13838,-31.08345,30.03674,-13.76202
13840,-31.16039,29.95925,-13.79486
13842,-31.24542,29.89222,-13.83338
13844,-31.344,29.83297,-13.88585
13846,-31.44097,29.78389,-13.94081
13848,-31.54327,29.73205,-14.0039
13850,-31.65397,29.67958,-14.0693
13852,-31.75928,29.62546,-14.12882
13854,-31.86782,29.56884,-14.192
13856,-31.9719,29.50533,-14.25547
13858,-32.07599,29.43497,-14.31281
13860,-32.18135,29.35427,-14.36723
13862,-32.2816,29.25676,-14.41471
13864,-32.38541,29.15428,-14.46524
13866,-32.48071,29.04135,-14.50961
13869,-32.58653,28.91646,-14.55695
13871,-32.70522,28.78245,-14.6048
13873,-32.83443,28.62975,-14.64944
13875,-32.95869,28.46596,-14.68852
13877,-33.09171,28.28803,-14.72539
13879,-33.21803,28.10787,-14.75537
13881,-33.35463,27.91569,-14.78788
13883,-33.50169,27.72573,-14.81969
13885,-33.63051,27.5238,-14.84589
13887,-33.75565,27.31965,-14.87726
13889,-33.87463,27.11509,-14.89891
13891,-34.00034,26.92006,-14.92519
13893,-34.1193,26.72951,-14.95073
13895,-34.23071,26.55542,-14.97573
13897,-34.33781,26.38451,-15.00011
13900,-34.43744,26.23006,-15.02409
13903,-34.54385,26.08513,-15.05285
13905,-34.64304,25.95009,-15.07525
13907,-34.73643,25.82273,-15.09849
13909,-34.82898,25.69645,-15.11792
13911,-34.91718,25.57191,-15.13289
13913,-34.997,25.45239,-15.14328
13915,-35.03376,25.32107,-15.15333
13917,-35.09132,25.18369,-15.17785
13919,-35.15602,25.06074,-15.19024
13921,-35.1845,24.93075,-15.18318
